#beam run file  event                time              chan[0 11] 
0   73  310      9010 2017 10 22 16 07 32 0 0 1 0 1 0 1 0 0 0 0 1
0   73  387      7560 2017 10 23 08 39 13 0 1 0 1 1 0 0 0 1 0 0 0
1   73  372      1365 2017 10 23 05 17 48 0 1 1 1 1 1 1 1 1 0 1 1
1   73  372      5264 2017 10 23 05 22 47 0 1 1 1 1 0 0 1 1 0 0 0
1   73  372      7095 2017 10 23 05 25 08 0 0 0 1 0 0 1 0 0 0 0 1
1   73  327      9655 2017 10 22 19 47 07 0 0 1 0 0 0 0 1 0 1 0 1
1   73  402      2142 2017 10 23 11 45 39 0 0 0 1 1 1 1 1 0 0 0 1
1   73  402      2744 2017 10 23 11 46 25 0 0 1 1 1 1 0 0 0 0 1 0
1   73  402      5807 2017 10 23 11 50 22 0 1 1 1 0 0 0 1 0 1 0 1
1   73  402      9691 2017 10 23 11 55 20 0 0 0 1 0 0 1 0 0 1 0 0
0   73  311      5538 2017 10 22 16 16 09 0 0 1 1 0 1 1 1 0 1 0 0
0   73  311      9327 2017 10 22 16 20 50 0 0 0 1 0 0 0 1 0 0 1 0
1   73  328       848 2017 10 22 19 48 41 0 1 0 0 1 1 0 1 0 0 1 0
1   73  328      9280 2017 10 22 19 59 42 0 0 0 1 1 1 0 0 1 0 0 0
1   73  358      6103 2017 10 23 02 23 14 0 1 0 0 0 1 0 0 0 1 0 0
1   73  358      6453 2017 10 23 02 23 41 0 1 1 0 1 0 1 1 0 0 0 1
1   73  343      9107 2017 10 22 23 12 59 0 0 0 1 1 0 1 1 0 1 0 1
1   73  343      9889 2017 10 22 23 14 02 0 1 1 1 0 0 0 1 1 1 1 1
1   73  283      2234 2017 10 22 10 10 39 0 1 0 0 0 1 0 0 1 0 0 0
1   73  283      4211 2017 10 22 10 13 13 0 1 1 0 1 1 1 1 0 0 0 1
1   73  283      8875 2017 10 22 10 19 14 0 0 0 1 1 0 1 0 0 1 0 0
1   73  403      2182 2017 10 23 11 58 37 0 0 1 0 1 0 0 0 0 0 1 0
1   73  403      2196 2017 10 23 11 58 38 0 1 1 1 0 0 1 1 0 0 0 1
1   73  359      4021 2017 10 23 02 33 33 0 0 1 0 0 0 1 1 0 0 0 1
1   73  359      7666 2017 10 23 02 38 11 0 0 0 1 0 1 0 0 0 0 0 1
1   73  359      8925 2017 10 23 02 39 44 0 1 0 0 1 0 1 1 0 1 0 0
1   73  329      3399 2017 10 22 20 04 56 0 1 0 0 0 1 0 0 1 0 0 0
1   73  329      5487 2017 10 22 20 07 42 0 1 0 1 1 0 0 1 0 1 0 1
1   73  344      2172 2017 10 22 23 16 55 0 1 0 1 1 1 1 1 0 1 0 0
1   73  374       910 2017 10 23 05 42 48 0 0 1 1 0 0 0 1 0 0 1 0
1   73  374      3343 2017 10 23 05 45 53 0 1 1 0 1 1 0 1 0 1 0 0
1   73  404      2017 2017 10 23 12 11 23 0 1 0 1 0 1 0 0 0 0 0 1
0   73  389      7043 2017 10 23 09 04 12 0 1 0 1 0 1 1 1 0 1 0 1
1   73  330      1499 2017 10 22 20 15 18 0 0 1 0 0 0 0 1 1 0 0 0
1   73  330      2769 2017 10 22 20 16 56 0 1 0 0 0 0 0 1 0 0 0 1
1   73  330      3257 2017 10 22 20 17 30 0 1 1 0 0 0 0 1 1 0 0 0
1   73  360      4127 2017 10 23 02 46 34 0 1 0 0 1 0 0 0 0 1 0 1
1   73  345      5662 2017 10 22 23 34 30 0 1 1 1 0 1 0 0 1 0 0 0
0   73  313      1332 2017 10 22 16 36 04 0 0 0 1 1 0 0 1 1 1 1 1
0   73  313      4773 2017 10 22 16 40 33 0 0 1 0 1 1 0 1 0 0 1 0
0   73  313      5630 2017 10 22 16 41 41 0 0 1 1 1 1 1 1 0 0 1 1
1   73  586      3110 2017 10 25 03 19 37 0 0 1 1 1 0 1 1 1 0 0 1
1   73  586      9551 2017 10 25 03 27 45 0 1 0 0 0 0 1 0 0 0 1 1
1   73  556       939 2017 10 24 20 49 15 0 0 1 1 0 0 1 0 0 0 0 1
1   73  571      4518 2017 10 25 00 07 31 0 1 1 0 0 1 0 0 1 1 0 0
1   73  571      5746 2017 10 25 00 09 05 0 0 1 0 0 0 0 1 1 0 0 0
1   73  571      8256 2017 10 25 00 12 20 0 0 1 0 0 1 0 0 0 0 1 0
0   73  526      5483 2017 10 24 14 27 54 0 1 1 1 1 0 0 0 0 1 0 0
0   73  526      6416 2017 10 24 14 29 07 0 0 1 0 1 0 0 1 1 1 1 1
1   73  405      8930 2017 10 23 12 33 08 0 0 1 0 1 1 1 0 0 1 0 0
1   73  405      9602 2017 10 23 12 34 02 0 0 1 0 0 0 1 1 0 1 0 0
0   73  390      1096 2017 10 23 09 09 21 0 1 0 0 1 1 0 1 1 1 0 1
0   73  390      1856 2017 10 23 09 10 15 0 0 1 0 0 0 1 0 0 0 0 1
0   73  390      7162 2017 10 23 09 17 10 0 0 1 0 1 1 0 0 0 1 0 0
0   73  390      8553 2017 10 23 09 18 57 0 0 1 0 1 0 0 0 0 1 1 1
0   73  390      9663 2017 10 23 09 20 23 0 1 0 0 0 1 0 0 0 0 0 1
1   73  587       953 2017 10 25 03 29 37 0 1 1 1 1 1 1 1 1 0 0 1
1   73  587      6161 2017 10 25 03 36 17 0 0 1 1 1 0 0 0 0 0 0 1
1   73  587      8950 2017 10 25 03 39 48 0 0 0 1 1 1 1 0 0 1 0 0
1   73  572       991 2017 10 25 00 15 53 0 0 0 1 1 0 0 0 0 0 0 1
1   73  572      2338 2017 10 25 00 17 37 0 0 1 1 1 1 0 1 0 0 0 1
1   73  572      3888 2017 10 25 00 19 36 0 0 1 0 0 1 0 0 1 1 1 1
1   73  572      7356 2017 10 25 00 24 12 0 0 0 1 0 0 0 1 0 1 0 1
1   73  572      7567 2017 10 25 00 24 29 0 0 1 0 0 0 1 1 1 1 0 0
0   73  314      2282 2017 10 22 16 50 04 0 1 0 1 0 0 1 1 1 0 0 1
0   73  314      4204 2017 10 22 16 52 29 0 0 1 0 0 0 1 0 0 1 0 0
1   73  542       660 2017 10 24 17 47 22 0 0 0 1 0 0 1 1 1 1 1 1
1   73  542      4473 2017 10 24 17 52 24 0 1 0 0 0 1 0 0 0 0 0 1
0   73  527      6358 2017 10 24 14 41 55 0 0 0 1 0 1 0 1 0 1 1 0
0   73  527      7876 2017 10 24 14 43 49 0 1 0 0 1 0 0 0 1 0 0 0
1   73  558      6064 2017 10 24 21 21 48 0 1 1 0 0 0 0 1 0 0 0 1
1   73  558      7478 2017 10 24 21 23 34 0 1 0 0 1 1 0 1 0 1 0 0
1   73  558      7576 2017 10 24 21 23 41 0 1 0 0 1 1 0 0 1 0 1 0
1   73  588      5486 2017 10 25 03 48 21 0 1 0 0 0 0 1 1 0 0 1 0
1   73  588      8996 2017 10 25 03 52 53 0 0 1 0 1 0 0 0 1 0 0 0
1   73  496       675 2017 10 24 07 54 14 0 1 0 0 0 0 0 1 0 1 0 0
1   73  496      6110 2017 10 24 08 01 22 0 1 0 1 0 0 0 1 1 0 1 0
1   73  496      7295 2017 10 24 08 02 54 0 1 1 1 0 0 1 1 1 0 1 0
1   73  573       829 2017 10 25 00 28 38 0 1 1 0 1 1 0 0 0 0 1 1
1   73  573      1400 2017 10 25 00 29 21 0 1 0 0 1 1 1 1 0 0 0 1
1   73  573      2569 2017 10 25 00 30 48 0 0 1 0 0 0 1 1 1 0 0 0
1   73  573      5094 2017 10 25 00 33 56 0 1 0 0 0 0 1 0 1 0 0 0
0   73  528       734 2017 10 24 14 47 25 0 1 1 1 1 1 1 1 0 0 0 1
0   73  528      6460 2017 10 24 14 54 48 0 1 1 0 1 1 1 1 1 1 0 0
0   73  528      6886 2017 10 24 14 55 22 0 0 1 0 0 1 0 1 0 0 0 1
0   73  528      8536 2017 10 24 14 57 37 0 0 1 0 0 1 0 0 1 1 1 1
1   73  543      6521 2017 10 24 18 08 01 0 0 1 0 1 1 1 0 0 0 0 1
1   73  543      7372 2017 10 24 18 09 07 0 0 0 1 0 0 0 1 0 0 1 1
0   73  315      1341 2017 10 22 17 01 46 0 1 0 0 0 1 0 0 0 0 0 1
0   73  315      7097 2017 10 22 17 09 11 0 0 1 0 1 0 0 1 0 0 0 1
0   73  315      7286 2017 10 22 17 09 23 0 1 1 1 1 0 0 0 0 1 0 0
1   73  559       700 2017 10 24 21 27 44 0 0 0 1 1 1 0 1 0 1 0 1
1   73  589       556 2017 10 25 03 54 59 0 1 0 1 1 0 0 0 0 0 0 1
1   73  511       675 2017 10 24 11 08 26 0 1 0 0 0 0 0 1 1 1 1 1
1   73  511      3522 2017 10 24 11 12 05 0 0 0 1 0 0 0 1 0 0 0 1
1   73  511      4437 2017 10 24 11 13 13 0 1 1 1 1 1 0 1 1 1 1 1
1   73  511      6546 2017 10 24 11 15 53 0 1 0 0 1 0 0 0 1 0 0 1
1   73  511      6786 2017 10 24 11 16 12 0 0 0 1 1 1 1 1 1 1 1 1
1   73  497      7673 2017 10 24 08 16 23 0 1 1 0 1 0 0 0 0 0 0 1
1   73  574      1234 2017 10 25 00 41 54 0 1 1 1 1 1 1 1 0 1 0 0
1   73  574      6923 2017 10 25 00 49 12 0 0 0 1 0 1 0 1 1 1 0 1
1   73  574      7946 2017 10 25 00 50 31 0 1 0 0 0 1 0 0 1 1 0 1
1   73  574      9404 2017 10 25 00 52 22 0 1 0 1 1 0 1 1 0 0 0 1
0   73  529      3051 2017 10 24 15 03 25 0 0 0 1 1 0 1 1 1 1 1 1
0   73  529      3684 2017 10 24 15 04 14 0 1 1 1 1 1 0 1 0 1 1 1
0   73  529      9480 2017 10 24 15 11 46 0 1 0 0 0 0 0 1 0 1 0 1
1   73  544      2586 2017 10 24 18 16 01 0 0 0 1 1 1 1 1 1 1 1 1
1   73  544      5482 2017 10 24 18 19 48 0 0 0 1 0 0 0 1 1 1 0 1
1   73  544      8274 2017 10 24 18 23 32 0 1 1 0 0 1 0 0 0 1 0 1
1   73  560      3507 2017 10 24 21 44 24 0 1 1 1 0 1 0 0 1 0 0 0
1   73  560      6018 2017 10 24 21 47 39 0 1 0 0 1 0 0 1 1 0 1 1
1   73  590      2354 2017 10 25 04 10 06 0 1 1 0 1 1 1 1 0 0 1 0
1   73  590      3546 2017 10 25 04 11 37 0 0 1 0 1 0 0 1 0 0 1 0
1   73  590      3617 2017 10 25 04 11 43 0 1 0 1 1 0 0 0 0 0 0 1
1   73  498        85 2017 10 24 08 19 30 0 0 1 0 0 0 1 0 0 1 0 0
1   73  498       375 2017 10 24 08 19 52 0 1 1 0 1 0 1 0 0 1 0 0
1   73  498      7185 2017 10 24 08 28 33 0 0 1 0 0 1 1 1 0 0 0 1
1   73  498      9158 2017 10 24 08 31 11 0 0 1 1 0 1 1 1 0 0 0 1
1   73  575      3313 2017 10 25 00 57 26 0 0 1 1 0 0 0 1 0 1 0 1
1   73  575      8090 2017 10 25 01 03 35 0 0 1 1 0 0 1 0 0 0 1 1
1   73  575      8703 2017 10 25 01 04 25 0 0 1 1 0 0 0 1 0 0 0 1
1   73  575      9336 2017 10 25 01 05 16 0 1 0 0 0 1 0 1 1 0 0 0
0   73  530      9350 2017 10 24 15 24 14 0 1 1 1 0 1 1 1 0 1 0 0
1   73  545      5394 2017 10 24 18 32 48 0 0 0 1 0 0 0 1 0 1 0 0
1   73  545      9039 2017 10 24 18 37 36 0 1 1 1 0 0 0 1 0 1 0 0
1   73  512      4690 2017 10 24 11 26 26 0 1 1 1 0 1 0 1 1 1 1 1
1   73  512      7737 2017 10 24 11 30 20 0 1 0 0 0 1 0 0 0 0 0 1
1   73  561      8900 2017 10 24 22 04 20 0 0 1 1 0 0 0 1 0 0 1 1
1   73  591      9586 2017 10 25 04 32 29 0 0 0 1 1 0 1 1 0 1 0 1
1   73  499      5122 2017 10 24 08 38 57 0 0 1 1 1 1 1 1 1 0 1 0
1   73  576      1085 2017 10 25 01 07 31 0 1 1 0 0 1 1 1 1 1 1 1
0   73  531      1516 2017 10 24 15 26 59 0 0 1 0 0 1 1 1 0 1 0 1
1   73  546      3310 2017 10 24 18 42 59 0 1 0 0 0 0 0 1 0 1 1 1
1   73  546      5774 2017 10 24 18 46 11 0 0 1 0 1 1 1 1 0 1 0 1
1   73  562      3974 2017 10 24 22 10 43 0 1 0 1 1 1 1 1 0 1 0 0
1   73  562      5927 2017 10 24 22 13 19 0 0 0 1 0 0 0 1 0 0 0 1
0   73  421       125 2017 10 23 15 47 42 0 1 1 0 1 0 0 0 0 1 1 1
0   73  421      1114 2017 10 23 15 48 58 0 0 0 1 1 1 1 1 1 0 0 0
0   73  421      3554 2017 10 23 15 52 07 0 0 1 1 1 0 0 0 1 0 0 0
0   73  421      8190 2017 10 23 15 57 53 0 0 0 1 0 1 0 0 0 0 0 1
0   73  421      8195 2017 10 23 15 57 53 0 1 1 1 1 1 1 1 1 1 0 0
0   73  421      9771 2017 10 23 16 00 02 0 0 1 1 0 0 0 1 0 1 0 1
1   73  406      2603 2017 10 23 12 37 54 0 1 1 0 1 1 0 0 0 0 0 1
1   73  500       486 2017 10 24 08 45 54 0 1 0 1 1 1 0 1 1 0 0 0
1   73  500      5472 2017 10 24 08 52 26 0 0 1 0 0 0 0 1 0 1 0 0
1   73  592      8235 2017 10 25 04 43 40 0 0 1 0 0 1 1 1 0 0 1 0
1   73  513        69 2017 10 24 11 33 22 0 0 0 1 0 0 0 1 0 0 1 0
1   73  513      2265 2017 10 24 11 36 15 0 0 1 0 1 0 0 0 0 1 0 0
1   73  513      5424 2017 10 24 11 40 18 0 1 0 0 0 0 0 1 0 1 1 1
1   73  513      6530 2017 10 24 11 41 45 0 1 1 1 1 1 1 0 1 0 0 0
1   73  513      9860 2017 10 24 11 46 08 0 0 0 1 0 1 0 0 0 0 0 1
1   73  563      1712 2017 10 24 22 20 41 0 1 1 1 0 0 0 1 0 0 0 1
1   73  563      3339 2017 10 24 22 22 50 0 0 1 0 0 0 0 1 1 1 1 1
1   73  501      5800 2017 10 24 09 05 39 0 0 1 1 0 1 1 0 1 0 0 0
1   73  593      2072 2017 10 25 04 48 40 0 0 0 1 1 0 0 0 0 0 0 1
1   73  593      6121 2017 10 25 04 54 04 0 1 0 0 0 0 1 1 0 0 1 0
1   73  593      6648 2017 10 25 04 54 45 0 0 1 0 0 0 0 1 0 0 0 1
1   73  481       622 2017 10 24 04 41 05 0 1 0 0 0 0 1 1 0 1 1 1
1   73  481       929 2017 10 24 04 41 27 0 1 1 0 1 1 0 1 0 1 0 0
1   73  481      1941 2017 10 24 04 42 44 0 0 1 0 0 0 0 1 0 0 0 1
1   73  481      3078 2017 10 24 04 44 13 0 0 1 0 0 1 0 0 0 0 0 1
1   73  481      6257 2017 10 24 04 48 15 0 1 0 0 1 0 1 1 1 0 0 0
1   73  481      9548 2017 10 24 04 52 31 0 0 1 0 1 1 0 0 1 1 1 1
1   73  578      2936 2017 10 25 01 35 34 0 1 0 1 1 0 0 1 1 1 1 1
1   73  578      3593 2017 10 25 01 36 24 0 1 1 0 1 1 1 1 0 1 0 1
0   73  533      6315 2017 10 24 15 58 54 0 1 1 0 0 1 1 1 0 0 0 1
0   73  533      8107 2017 10 24 16 01 14 0 0 1 0 0 0 0 1 1 0 0 0
1   73  466       614 2017 10 24 01 28 41 0 1 0 0 0 1 0 0 1 1 1 1
1   73  466      3825 2017 10 24 01 32 47 0 1 0 1 1 1 1 1 1 1 1 1
1   73  466      4952 2017 10 24 01 34 13 0 1 0 1 1 0 0 0 0 0 0 1
0   73  436      3543 2017 10 23 19 05 50 0 0 0 1 0 1 0 0 0 1 0 0
0   73  436      6298 2017 10 23 19 09 21 0 1 1 1 0 0 0 1 0 1 0 1
0   73  436      8894 2017 10 23 19 12 47 0 0 0 1 0 1 0 0 0 0 0 1
0   73  451       415 2017 10 23 22 14 38 0 1 1 0 0 1 0 0 0 0 0 1
0   73  451      3899 2017 10 23 22 19 05 0 0 1 0 0 1 0 0 1 0 0 0
0   73  451      3970 2017 10 23 22 19 10 0 1 0 0 1 0 0 1 0 1 0 0
0   73  451      4775 2017 10 23 22 20 13 0 1 1 0 1 0 0 1 0 0 0 1
1   73  548        81 2017 10 24 19 04 34 0 0 0 1 0 0 0 1 0 0 1 0
1   73  548      9361 2017 10 24 19 16 31 0 1 1 0 0 0 0 1 0 0 0 1
1   73  564      1898 2017 10 24 22 33 50 0 0 1 0 0 0 1 1 0 1 1 1
1   73  564      5739 2017 10 24 22 38 43 0 1 0 0 0 0 0 1 1 1 0 0
1   73  564      7142 2017 10 24 22 40 30 0 1 1 1 0 0 0 1 1 1 1 1
0   73  422      5391 2017 10 23 16 07 32 0 0 1 0 0 0 1 1 0 0 1 0
0   73  422      8988 2017 10 23 16 12 09 0 1 0 1 0 1 0 1 0 1 0 1
1   73  407      2441 2017 10 23 12 50 42 0 1 0 0 0 1 0 0 0 1 0 0
1   73  407      7340 2017 10 23 12 56 57 0 0 1 0 0 0 1 0 1 0 1 0
1   73  407      8021 2017 10 23 12 57 49 0 1 0 0 1 1 1 0 0 0 0 1
1   73  407      9611 2017 10 23 12 59 45 0 0 1 1 1 1 0 1 0 0 0 1
1   73  502      3940 2017 10 24 09 16 16 0 1 0 1 1 0 1 1 0 1 0 0
1   73  594      3193 2017 10 25 05 03 15 0 1 1 0 0 1 0 1 1 1 0 1
1   73  594      5620 2017 10 25 05 06 20 0 1 1 1 0 1 1 1 0 1 0 0
1   73  514      7376 2017 10 24 11 55 57 0 1 0 0 0 0 0 1 0 0 0 1
1   73  579      3389 2017 10 25 01 49 10 0 1 0 0 0 1 0 0 0 1 1 1
1   73  579      4532 2017 10 25 01 50 39 0 0 0 1 0 0 1 1 0 0 0 1
1   73  579      6265 2017 10 25 01 52 54 0 1 1 0 0 0 0 1 0 0 0 1
0   73  534      2555 2017 10 24 16 06 55 0 1 0 1 0 0 0 1 1 1 1 1
0   73  534      7571 2017 10 24 16 13 25 0 0 1 0 0 0 0 1 0 1 0 1
1   73  467      2228 2017 10 24 01 43 36 0 1 0 0 1 1 0 1 1 1 0 1
1   73  467      3648 2017 10 24 01 45 27 0 0 0 1 1 0 0 0 1 1 1 1
1   73  467      8613 2017 10 24 01 51 44 0 1 1 1 1 0 1 0 0 0 0 1
1   73  467      9724 2017 10 24 01 53 08 0 1 0 0 0 0 1 0 1 0 0 0
1   73  549      4349 2017 10 24 19 22 55 0 1 1 0 1 1 1 1 0 1 0 0
1   73  549      5415 2017 10 24 19 24 20 0 1 0 0 0 1 0 1 0 0 1 0
1   73  565      1015 2017 10 24 22 45 23 0 1 0 0 0 1 0 1 1 1 0 1
1   73  565      2012 2017 10 24 22 46 36 0 1 0 0 1 0 0 1 0 1 0 0
1   73  565      4166 2017 10 24 22 49 21 0 0 1 0 0 0 0 1 0 0 0 1
1   73  595      1755 2017 10 25 05 14 22 0 1 0 1 0 1 0 0 0 0 1 0
1   73  595      2288 2017 10 25 05 15 03 0 0 1 0 0 0 1 1 1 0 0 0
1   73  595      5872 2017 10 25 05 19 38 0 1 0 0 1 0 0 1 0 0 1 0
0   73  452      5906 2017 10 23 22 34 37 0 1 1 1 1 0 0 1 0 0 0 1
0   73  452      6963 2017 10 23 22 35 57 0 0 1 0 1 0 0 1 0 1 0 0
0   73  437      1362 2017 10 23 19 15 59 0 0 0 1 0 0 1 0 0 1 0 0
0   73  437      9433 2017 10 23 19 26 22 0 1 1 1 1 1 0 1 0 0 1 0
1   73  580      1000 2017 10 25 01 58 55 0 1 1 1 1 0 1 0 0 0 0 1
1   73  580      5881 2017 10 25 02 05 15 0 0 0 1 0 0 0 1 0 0 1 0
0   73  535      9195 2017 10 24 16 28 21 0 1 0 0 0 1 0 0 0 0 1 0
1   73  550      3714 2017 10 24 19 34 53 0 1 0 1 0 0 1 1 0 1 0 0
1   73  550      5456 2017 10 24 19 37 13 0 0 1 0 0 0 0 1 0 0 0 1
1   73  550      5839 2017 10 24 19 37 42 0 0 1 1 1 0 0 0 0 0 0 1
1   73  550      6101 2017 10 24 19 38 02 0 1 0 0 1 1 0 1 0 1 1 0
1   73  550      6107 2017 10 24 19 38 02 0 1 0 1 0 0 0 1 0 1 1 0
1   73  550      6124 2017 10 24 19 38 04 0 0 1 1 0 1 0 1 1 1 1 1
1   73  515      6197 2017 10 24 12 07 12 0 1 1 1 0 0 1 1 1 0 0 0
1   73  515      7481 2017 10 24 12 08 48 0 1 0 0 0 1 1 1 0 0 0 1
0   73  423      5748 2017 10 23 16 20 52 0 0 1 0 0 0 1 0 1 0 0 0
1   73  408      1906 2017 10 23 13 02 34 0 1 1 1 1 1 1 1 0 1 1 0
1   73  408      8794 2017 10 23 13 11 28 0 0 1 0 0 1 1 0 1 1 1 1
1   73  566       511 2017 10 24 22 57 31 0 1 0 0 1 1 1 1 1 1 1 1
1   73  566      7011 2017 10 24 23 06 09 0 1 0 0 0 0 0 1 0 0 0 1
1   73  566      9203 2017 10 24 23 08 57 0 1 1 0 0 0 0 1 0 0 0 1
1   73  566      9313 2017 10 24 23 09 06 0 1 0 1 1 1 0 1 0 1 0 1
1   73  504      5522 2017 10 24 09 44 06 0 1 1 1 1 1 0 1 0 0 0 1
1   73  504      7846 2017 10 24 09 47 11 0 1 0 0 1 0 0 0 1 1 0 1
1   73  504      8049 2017 10 24 09 47 26 0 1 0 0 0 0 0 1 0 1 0 0
1   73  596       407 2017 10 25 05 25 41 0 0 0 1 1 1 1 1 1 0 0 1
1   73  596      1802 2017 10 25 05 27 30 0 0 1 0 1 0 0 0 1 0 0 0
1   73  596      5900 2017 10 25 05 32 48 0 0 1 1 1 0 0 1 0 0 0 1
1   73  596      5902 2017 10 25 05 32 48 0 0 1 0 0 0 1 0 0 1 0 1
1   73  596      8551 2017 10 25 05 36 06 0 1 0 0 1 0 0 0 0 1 0 0
1   73  483      4108 2017 10 24 05 11 16 0 1 0 0 0 0 1 1 1 1 1 1
1   73  483      8914 2017 10 24 05 17 24 0 1 1 1 1 0 1 1 1 0 0 1
1   73  581       736 2017 10 25 02 11 48 0 1 1 1 0 0 0 1 0 0 1 1
1   73  581      2038 2017 10 25 02 13 27 0 1 0 0 1 0 0 1 0 1 0 0
1   73  581      2892 2017 10 25 02 14 39 0 0 1 0 1 1 1 1 0 1 0 0
1   73  581      3990 2017 10 25 02 16 08 0 0 1 0 0 0 1 0 1 0 0 0
1   73  581      8064 2017 10 25 02 21 19 0 0 1 0 1 0 0 0 1 0 1 0
0   73  536      2243 2017 10 24 16 32 12 0 0 1 0 1 0 0 0 0 1 0 0
0   73  536      6737 2017 10 24 16 38 03 0 1 1 1 1 1 0 1 0 1 0 0
1   73  468      1402 2017 10 24 01 55 22 0 1 1 1 0 1 1 1 0 1 0 0
1   73  468      1449 2017 10 24 01 55 26 0 1 0 1 1 1 1 1 0 0 0 1
1   73  551       390 2017 10 24 19 43 26 0 0 0 1 0 0 1 1 0 0 0 1
1   73  551      4392 2017 10 24 19 48 32 0 1 1 1 0 0 0 1 0 0 1 0
1   73  551      6325 2017 10 24 19 51 00 0 1 0 1 0 0 1 0 0 1 1 0
1   73  551      7428 2017 10 24 19 52 23 0 1 0 0 1 1 1 1 1 1 0 0
1   73  551      8986 2017 10 24 19 54 23 0 1 1 0 0 0 0 1 0 1 0 0
1   73  551      9581 2017 10 24 19 55 10 0 0 1 0 1 0 1 0 0 0 0 1
1   73  567      8894 2017 10 24 23 21 32 0 1 1 0 1 1 0 1 0 0 0 1
1   73  505      6912 2017 10 24 09 58 43 0 0 1 0 0 0 1 1 0 0 1 1
1   73  505      8257 2017 10 24 10 00 35 0 1 0 0 0 1 0 1 1 1 0 1
1   73  597      7476 2017 10 25 05 47 43 0 1 0 0 1 0 0 0 0 0 0 1
1   73  597      9755 2017 10 25 05 50 38 0 1 1 1 0 1 0 1 0 0 1 0
0   73  537      3721 2017 10 24 16 46 51 0 1 1 0 1 0 1 1 0 1 0 1
0   73  537      6527 2017 10 24 16 50 30 0 1 1 1 1 0 0 1 1 0 0 1
1   73  582      2743 2017 10 25 02 27 24 0 1 1 0 0 0 0 1 0 1 0 1
1   73  582      7533 2017 10 25 02 33 35 0 1 0 1 0 0 0 1 1 1 1 0
1   73  484      3872 2017 10 24 05 23 50 0 0 1 0 1 0 1 0 0 0 0 1
1   73  484      9347 2017 10 24 05 30 56 0 0 0 1 0 1 0 1 0 0 0 1
1   73  568      2382 2017 10 24 23 25 59 0 0 1 0 0 0 1 1 0 1 0 0
1   73  568      3030 2017 10 24 23 26 53 0 1 1 1 1 1 1 1 0 0 1 1
1   73  568      4031 2017 10 24 23 28 13 0 0 1 0 0 1 0 0 1 1 0 1
1   73  568      5076 2017 10 24 23 29 35 0 1 0 1 1 1 0 0 0 1 0 0
0   73  453      2346 2017 10 23 22 42 52 0 1 0 0 1 1 0 1 0 1 0 0
0   73  453      2797 2017 10 23 22 43 27 0 0 1 1 1 0 1 1 1 0 0 0
0   73  453      5160 2017 10 23 22 46 31 0 1 1 1 1 1 1 1 1 1 1 1
0   73  438      1345 2017 10 23 19 28 50 0 1 0 1 1 1 0 0 1 1 1 1
0   73  438      1893 2017 10 23 19 29 30 0 0 1 0 0 0 1 1 1 0 1 1
0   73  438      3546 2017 10 23 19 31 38 0 1 0 0 1 0 0 0 0 0 0 1
0   73  438      5064 2017 10 23 19 33 32 0 0 1 0 0 1 1 0 0 1 0 0
1   73  552      5503 2017 10 24 20 02 53 0 1 0 1 0 0 0 1 0 0 1 1
1   73  552      6060 2017 10 24 20 03 36 0 1 0 0 0 0 0 1 0 1 1 0
1   73  552      9137 2017 10 24 20 07 33 0 0 1 0 1 1 1 1 1 1 0 0
1   73  552      9346 2017 10 24 20 07 49 0 0 1 1 0 1 0 1 0 1 0 0
1   73  552      9420 2017 10 24 20 07 55 0 1 1 0 1 0 1 1 0 1 0 0
1   73  469      2428 2017 10 24 02 09 27 0 1 0 1 0 0 0 1 0 1 0 0
1   73  469      5074 2017 10 24 02 12 55 0 1 0 0 1 0 0 0 0 0 0 1
1   73  469      5484 2017 10 24 02 13 26 0 0 0 1 1 0 0 0 1 0 0 0
1   73  506      7170 2017 10 24 10 12 07 0 1 1 0 0 1 0 1 0 1 0 0
1   73  506      8633 2017 10 24 10 14 01 0 1 1 1 0 0 0 1 0 1 0 0
1   73  598      1823 2017 10 25 05 53 11 0 0 0 1 0 0 0 1 0 1 1 0
1   73  598      7567 2017 10 25 06 00 37 0 1 0 1 1 1 0 0 0 1 1 0
0   73  538      1202 2017 10 24 16 56 39 0 1 0 0 0 1 0 1 1 1 1 1
0   73  538      2230 2017 10 24 16 57 58 0 1 1 1 0 0 1 0 0 0 1 0
0   73  538      8397 2017 10 24 17 06 00 0 1 1 1 0 1 1 1 1 1 1 1
0   73  538      8739 2017 10 24 17 06 28 0 0 1 0 0 1 0 0 0 1 0 0
0   73  424      4815 2017 10 23 16 32 30 0 1 1 1 0 1 0 0 1 0 0 0
0   73  424      6974 2017 10 23 16 35 17 0 0 1 1 1 1 0 1 0 0 0 1
1   73  409      3281 2017 10 23 13 17 22 0 1 0 0 0 0 0 1 0 0 0 1
1   73  409      5237 2017 10 23 13 19 55 0 1 0 1 0 0 0 1 0 0 1 0
1   73  583      4103 2017 10 25 02 42 04 0 1 1 0 1 0 0 1 1 0 0 0
1   73  583      4166 2017 10 25 02 42 10 0 0 1 0 0 1 0 0 1 1 1 1
1   73  553      1747 2017 10 24 20 10 59 0 0 1 1 0 0 0 1 0 1 0 0
1   73  553      4870 2017 10 24 20 15 05 0 0 1 1 0 1 1 1 1 1 0 0
1   73  569      4979 2017 10 24 23 42 13 0 1 0 1 0 1 1 1 0 1 0 0
1   73  599      6171 2017 10 25 06 11 31 0 1 0 0 1 0 1 1 0 1 0 0
